Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2009,3,Shonn Greene,65,RB,2014,0,0,2,23,85,0,0,0,0,0,993,4110,24,72,534,0,,,Iowa,GreeSh00
2009,6,Matt Slauson,193,G,2018,0,0,6,43,116,0,0,0,0,0,,,0,1,1,0,,,Nebraska,SlauMa20
2008,1,Vernon Gholston,6,DE,2010,0,0,0,6,45,0,0,0,0,0,,,0,,,0,,,Ohio St.,GholVe99
2008,1,Dustin Keller,30,TE,2012,0,0,3,22,72,0,0,0,0,0,1,7,0,241,2876,17,,,Purdue,KellDu00
2008,4,Dwight Lowery,113,DB,2016,0,0,6,35,116,0,0,0,0,0,,,0,,,0,17,5.0,San Jose St.,LoweDw99
2008,5,Erik Ainge,162,QB,,0,0,0,,,,,,,,,,,,,,,,Tennessee,AingEr00
2008,6,Marcus Henry,171,WR,,0,0,0,,,,,,,,,,,,,,,,Kansas,HenrMa00
2008,7,Nate Garner,211,T,2014,0,0,0,13,74,0,0,0,0,0,,,0,,,0,,,Arkansas,GarnNa20
2007,1,Darrelle Revis HOF,14,DB,2017,4,7,9,93,145,0,0,0,0,0,,,0,0,-1,0,29,2.0,Pittsburgh,ReviDa99
2007,2,David Harris,47,LB,2017,0,0,11,75,164,0,0,0,0,0,,,0,,,0,6,36.5,Michigan,HarrDa99
2007,6,Jacob Bender,177,T,2007,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Nicholls St.,BendJa20
2007,7,Chansi Stuckey,235,WR,2011,0,0,0,10,55,0,0,0,0,0,6,16,1,106,1062,5,,,Clemson,StucCh20
2006,1,D'Brickashaw Ferguson,4,T,2015,0,3,10,58,160,0,0,0,0,0,,,0,,,0,,,Virginia,FergDB20
2006,1,Nick Mangold,29,C,2016,2,7,11,73,164,0,0,0,0,0,,,0,1,-3,0,,,Ohio St.,MangNi20
2006,2,Kellen Clemens,49,QB,2017,0,0,2,10,64,350,638,4053,16,21,85,227,3,0,0,0,,,Oregon,ClemKe00
2006,3,Anthony Schlegel,76,LB,2007,0,0,0,2,17,0,0,0,0,0,,,0,,,0,,,Ohio St.,SchlAn20
2006,3,Eric Smith,97,DB,2012,0,0,1,18,96,0,0,0,0,0,,,0,1,27,0,6,3.5,Michigan St.,SmitEr22
2006,4,Brad Smith,103,QB,2014,0,0,1,17,127,4,10,51,1,2,134,972,4,104,987,5,,,Missouri,SmitBr01
2006,4,Leon Washington,117,RB,2014,1,2,1,30,126,1,1,36,0,0,487,2271,16,168,1286,4,,,Florida St.,WashLe00
2006,5,Jason Pociask,150,TE,2007,0,0,0,0,4,0,0,0,0,0,,,0,1,7,0,,,Wisconsin,PociJa00
2006,6,Drew Coleman,189,DB,2011,0,0,0,11,83,0,0,0,0,0,,,0,,,0,4,8.0,TCU,ColeDr20
2006,7,Titus Adams,220,DT,2009,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Nebraska,AdamTi00
2005,2,Mike Nugent,47,K,2020,0,0,0,22,172,0,0,0,0,0,,,0,0,0,0,,,Ohio St.,nugenmik01
2005,2,Justin Miller,57,DB,2012,0,1,0,15,46,0,0,0,0,0,,,0,,,0,,,Clemson,MillJu99
2005,3,Sione Pouha,88,DT,2012,0,0,4,36,106,0,0,0,0,0,,,0,,,0,,4.5,Utah,PouhSi20
2005,4,Kerry Rhodes,123,DB,2012,0,0,7,49,118,0,0,0,0,0,,,0,,,0,23,13.0,Louisville,RhodKe20
2005,5,Andre Maddox,161,DB,,0,0,0,,,,,,,,,,,,,,,,North Carolina St.,-9999
2005,6,Cedric Houston,182,RB,2006,0,0,0,5,20,0,0,0,0,0,194,676,7,15,109,0,,,Tennessee,HousCe00
2005,6,Joel Dreessen,198,TE,2013,0,0,4,16,120,0,0,0,0,0,,,0,158,1767,19,,,Colorado St.,DreeJo00
2005,7,Harry Williams,240,WR,2007,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Tuskegee,WillHa20
2004,1,Jonathan Vilma,12,LB,2013,0,3,8,56,125,0,0,0,0,0,,,0,,,0,12,10.5,Miami (FL),VilmJo99
2004,3,Derrick Strait,76,DB,2006,0,0,0,4,29,0,0,0,0,0,,,0,,,0,,,Oklahoma,StraDe20
2004,4,Jerricho Cotchery,108,WR,2015,0,0,6,51,175,0,0,0,0,0,22,93,1,524,6623,34,,,North Carolina St.,CotcJe00
2004,4,Adrian Jones,132,T,2008,0,0,2,12,55,0,0,0,0,0,,,0,,,0,,,Kansas,JoneAd20
2004,5,Erik Coleman,143,DB,2012,0,0,6,33,123,0,0,0,0,0,,,0,,,0,11,2.0,Washington St.,ColeEr21
2004,6,Marko Cavka,178,T,,0,0,0,,,,,,,,,,,,,,,,Sacramento St.,-9999
2004,7,Darrell McClover,213,LB,2009,0,0,0,4,51,0,0,0,0,0,,,0,,,0,,,Miami (FL),McClDa21
2004,7,Trevor Johnson,234,DE,2007,0,0,0,4,35,0,0,0,0,0,,,0,,,0,,,Nebraska,JohnTr21
2004,7,Rashad Washington,236,DB,2007,0,0,0,3,47,0,0,0,0,0,,,0,,,0,,1.5,Kansas St.,WashRa20
2003,1,Dewayne Robertson,4,DT,2008,0,0,6,34,92,0,0,0,0,0,,,0,,,0,,16.0,Kentucky,RobeDe20
2003,2,Victor Hobson,53,LB,2008,0,0,4,26,79,0,0,0,0,0,,,0,,,0,3,11.0,Michigan,HobsVi20
2003,3,B.J. Askew,85,FB,2009,0,0,1,4,83,0,0,0,0,0,35,116,2,45,317,0,,,Michigan,AskeB.00
2003,5,Derek Pagel,140,DB,2004,0,0,0,1,19,0,0,0,0,0,,,0,,,0,,,Iowa,PageDe20
2003,5,Matt Walters,150,DE,2003,0,0,0,1,11,0,0,0,0,0,,,0,,,0,,,Miami (FL),WaltMa20
2003,6,Brooks Bollinger,200,QB,2008,0,0,1,6,21,211,360,2226,9,9,41,155,0,,,0,,,Wisconsin,BollBr00
2003,7,Dave Yovanovits,237,G,2005,0,0,0,0,6,0,0,0,0,0,,,0,,,0,,,Temple,YovaDa20
2002,1,Bryan Thomas,22,DE,2012,0,0,7,49,157,0,0,0,0,0,,,0,,,0,,33.5,Ala-Birmingham,ThomBr21
2002,2,Jon McGraw,57,DB,2011,0,0,2,18,122,0,0,0,0,0,2,8,0,,,0,10,2.0,Kansas St.,McGrJo21
2002,3,Chris Baker,88,TE,2010,0,0,5,13,131,0,0,0,0,0,,,0,168,1763,15,,,Michigan St.,BakeCh00
2002,4,Alan Harper,121,DT,2004,0,0,0,1,11,0,0,0,0,0,,,0,,,0,,,Fresno St.,HarpAl20
2002,5,Jonathan Goodwin,154,G,2014,0,1,8,59,195,0,0,0,0,0,,,0,,,0,,,Michigan,GoodJo23
2001,1,Santana Moss,16,WR,2014,0,1,9,72,197,0,0,0,0,0,51,287,0,732,10283,66,,,Miami (FL),MossSa00
2001,2,LaMont Jordan,49,RB,2009,0,0,2,30,114,0,2,0,0,1,897,3734,28,158,1301,3,,,Maryland,JordLa00
2001,3,Kareem McKenzie,79,T,2011,0,0,10,62,161,0,0,0,0,0,,,0,,,0,,,Penn St.,McKeKa20
2001,4,Jamie Henderson,101,DB,2003,0,0,0,3,32,0,0,0,0,0,,,0,,,0,1,,Georgia,HendJa20
2001,7,James Reed,206,DT,2007,0,0,2,19,99,0,0,0,0,0,,,0,,,0,,7.0,Iowa St.,ReedJa21
2001,7,Tupe Peko,217,G,2004,0,0,0,9,27,0,0,0,0,0,,,0,,,0,,,Michigan St.,PekoTu20
2000,1,Shaun Ellis,12,DE,2011,0,2,11,70,184,0,0,0,0,0,,,0,,,0,1,73.5,Tennessee,ElliSh00
2000,1,John Abraham,13,DE,2014,2,5,11,91,192,0,0,0,0,0,,,0,,,0,1,133.5,South Carolina,AbraJo00
2000,1,Chad Pennington,18,QB,2010,0,0,5,55,89,1632,2471,17823,102,64,180,465,7,0,7,0,,,Marshall,PennCh01
2000,1,Anthony Becht,27,TE,2011,0,0,9,12,167,0,0,0,0,0,,,0,188,1537,21,,,West Virginia,BechAn00
2000,3,Laveranues Coles,78,WR,2009,0,1,9,68,153,0,0,0,0,0,37,231,0,674,8609,49,,,Florida St.,ColeLa00
2000,5,Windrell Hayes,143,WR,2001,0,0,0,1,9,0,0,0,0,0,1,2,0,6,126,0,,,USC,HayeWi00
2000,6,Tony Scott,179,DB,2001,0,0,0,2,23,0,0,0,0,0,,,0,,,0,1,,North Carolina St.,ScotTo21
2000,7,Richard Seals,218,DT,,0,0,0,,,,,,,,,,,,,,,,Utah,-9999
1999,2,Randy Thomas,57,G,2009,0,0,9,51,143,0,0,0,0,0,,,0,,,0,,,Mississippi St.,ThomRa21
1999,3,David Loverne,90,G,2004,0,0,2,12,63,0,0,0,0,0,,,0,,,0,,,San Jose St.,LoveDa20
1999,4,Jason Wiltz,123,DT,2000,0,0,0,4,27,0,0,0,0,0,,,0,,,0,2,2.0,Nebraska,WiltJa20
1999,5,Jermaine Jones,162,DB,2002,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Northwestern St. (LA),JoneJe21
1999,6,Marc Megna,183,LB,2000,0,0,0,0,6,0,0,0,0,0,,,0,,,0,,,Richmond,MegnMa20
1999,6,J.P. Machado,197,G,2003,0,0,1,11,69,0,0,0,0,0,,,0,,,0,,,Illinois,MachJ.20
1999,7,Ryan Young,223,T,2003,0,0,3,21,67,0,0,0,0,0,,,0,,,0,,,Kansas St.,YounRy20
1999,7,J.J. Syvrud,235,LB,1999,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Jamestown,SyvrJ.20
1998,2,Dorian Boose,56,DE,2001,0,0,0,5,44,0,0,0,0,0,,,0,,,0,,,Washington St.,BoosDo20
1998,3,Scott Frost,67,DB,2003,0,0,0,5,59,0,0,0,0,0,1,1,0,0,0,0,1,1.0,Nebraska,FrosSc20
1998,3,Kevin Williams,87,DB,2002,0,0,0,8,43,0,0,0,0,0,,,0,,,0,1,,Oklahoma St.,WillKe25
1998,4,Jason Fabini,111,T,2008,0,0,9,53,152,0,0,0,0,0,,,0,,,0,,,Cincinnati,FabiJa20
1998,5,Casey Dailey,134,LB,1999,0,0,0,0,6,0,0,0,0,0,,,0,,,0,,,Northwestern,DailCa20
1998,5,Doug Karczewski,141,G,,0,0,0,,,,,,,,,,,,,,,,Virginia,-9999
1998,5,Blake Spence,146,TE,2000,0,0,0,0,18,0,0,0,0,0,,,0,4,20,1,,,Oregon,SpenBl00
1998,5,Eric Bateman,149,T,,0,0,0,,,,,,,,,,,,,,,,BYU,-9999
1998,6,Eric Ogbogu,163,DE,2005,0,0,0,11,90,0,0,0,0,0,,,0,,,0,,9.0,Maryland,OgboEr20
1998,6,Chris Brazzell,174,WR,2000,0,0,0,1,14,0,0,0,0,0,,,0,7,126,0,,,Angelo State (TX),BrazCh00
1998,6,Dustin Johnson,183,FB,1999,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,BYU,JohnDu20
1998,7,Lawrence Hart,195,TE,2001,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Southern,HartLa20
1997,1,James Farrior,8,LB,2011,1,2,12,95,230,0,0,0,0,0,,,0,,,0,11,35.5,Virginia,FarrJa99
1997,2,Rick Terry,31,DT,1999,0,0,0,4,29,0,0,0,0,0,,,0,,,0,,4.0,North Carolina,TerrRi20
1997,3,Dedric Ward,88,WR,2004,0,0,1,20,103,0,0,0,0,0,12,86,0,167,2307,12,,,Northern Iowa,WardDe00
1997,4,Terry Day,102,DE,1997,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Mississippi St.,DayxTe20
1997,4,Leon Johnson,104,RB,2003,0,0,0,12,74,2,4,45,0,1,217,799,9,46,489,2,,,North Carolina,JohnLe00
1997,5,Lamont Burns,131,G,1997,0,0,0,2,4,0,0,0,0,0,,,0,,,0,,,East Carolina,BurnLa20
1997,5,Raymond Austin,145,DB,1999,0,0,0,3,43,0,0,0,0,0,,,0,,,0,,,Tennessee,AustRa20
1997,6,Tim Scharf,164,LB,,0,0,0,,,,,,,,,,,,,,,,Northwestern,-9999
1997,6,Chuck Clements,191,QB,1997,0,0,0,0,1,0,0,0,0,0,2,-3,0,,,0,,,Houston,ClemCh21
1997,7,Steve Rosga,202,DB,,0,0,0,,,,,,,,,,,,,,,,Colorado,-9999
1997,7,Jason Ferguson,229,DT,2009,0,0,9,50,159,0,0,0,0,0,,,0,,,0,,21.5,Georgia,FergJa21
1996,1,Keyshawn Johnson,1,WR,2006,0,3,11,79,167,0,5,0,0,2,13,91,2,814,10571,64,,,USC,JohnKe00
1996,2,Alex Van Dyke,31,WR,2000,0,0,0,2,42,0,0,0,0,0,,,0,26,219,3,,,Nevada,VanDAl00
1996,3,Ray Mickens,62,DB,2006,0,0,2,21,146,0,0,0,0,0,,,0,,,0,11,6.0,Texas A&M,MickRa20
1996,5,Marcus Coleman,133,DB,2006,0,0,7,41,152,0,0,0,0,0,,,0,2,51,1,25,,Texas Tech,ColeMa20
1996,6,Hugh Hunter,168,DE,,0,0,0,,,,,,,,,,,,,,,,Hampton,-9999
1996,7,Chris Hayes,210,DB,2002,0,0,1,9,84,0,0,0,0,0,,,0,,,0,1,,Washington St.,HayeCh20
1995,1,Kyle Brady,9,TE,2007,0,0,13,26,197,0,0,0,0,0,,,0,343,3519,25,,,Penn St.,BradKy00
