Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2006,5,Rob Ninkovich,135,DE,2016,0,0,7,51,131,0,0,0,0,0,,,0,,,0,5,46.0,Purdue,NinkRo20
2006,6,Mike Hass,171,WR,2009,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Oregon St.,HassMi00
2006,6,Josh Lay,174,DB,,0,0,0,,,,,,,,,,,,,,,,Pittsburgh,-9999
2006,7,Zach Strief,210,G,2017,0,0,6,50,158,0,0,0,0,0,,,0,0,0,0,,,Northwestern,StriZa20
2006,7,Marques Colston,252,WR,2015,0,0,7,72,146,0,0,0,0,0,2,7,0,711,9759,72,,,Hofstra,ColsMa00
2005,1,Jammal Brown,13,T,2011,1,2,6,49,85,0,0,0,0,0,,,0,,,0,,,Oklahoma,BrowJa55
2005,2,Josh Bullocks,40,DB,2010,0,0,3,21,90,0,0,0,0,0,,,0,,,0,6,1.0,Nebraska,BullJo20
2005,3,Alfred Fincher,82,LB,2008,0,0,0,3,38,0,0,0,0,0,,,0,,,0,,,Connecticut,FincAl20
2005,4,Chase Lyman,118,WR,,0,0,0,,,,,,,,,,,,,,,,California,-9999
2005,5,Adrian McPherson,152,QB,,0,0,0,,,,,,,,,,,,,,,,Florida St.,-9999
2005,6,Jason Jefferson,193,DT,2008,0,0,0,3,34,0,0,0,0,0,,,0,,,0,,,Wisconsin,JeffJa21
2005,7,Jimmy Verdon,232,DT,2005,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Arizona St.,VerdJi20
2004,1,Will Smith,18,DE,2012,0,1,7,52,139,0,0,0,0,0,,,0,,,0,2,67.5,Ohio St.,SmitWi99
2004,2,Devery Henderson,50,WR,2012,0,0,6,36,124,0,0,0,0,0,18,119,1,245,4377,20,,,LSU,HendDe00
2004,2,Courtney Watson,60,LB,2005,0,0,1,7,21,0,0,0,0,0,,,0,,,0,,3.0,Notre Dame,WatsCo20
2004,5,Rodney Leisle,139,DT,2009,0,0,0,2,18,0,0,0,0,0,,,0,,,0,,,UCLA,LeisRo20
2004,5,Mike Karney,156,FB,2010,0,0,7,2,101,0,0,0,0,0,47,99,5,64,325,2,,,Arizona St.,KarnMi00
2004,7,Colby Bockwoldt,240,LB,2007,0,0,1,12,49,0,0,0,0,0,,,0,,,0,,2.0,BYU,BockCo20
2003,1,Johnathan Sullivan,6,DT,2005,0,0,1,10,36,0,0,0,0,0,,,0,,,0,,1.5,Georgia,SullJo23
2003,2,Jon Stinchcomb,37,T,2010,0,1,5,45,90,0,0,0,0,0,,,0,,,0,,,Georgia,StinJo20
2003,3,Cie Grant,86,LB,2003,0,0,0,1,7,0,0,0,0,0,,,0,,,0,,,Ohio St.,GranCi20
2003,4,Montrae Holland,102,G,2011,0,0,4,30,99,0,0,0,0,0,,,0,,,0,,,Florida St.,HollMo20
2003,5,Melvin Williams,155,DE,2004,0,0,0,2,17,0,0,0,0,0,,,0,,,0,,,Kansas St.,WillMe20
2003,6,Kareem Kelly,203,WR,,0,0,0,,,,,,,,,,,,,,,,USC,-9999
2003,7,Talman Gardner,231,WR,2004,0,0,0,0,21,0,0,0,0,0,,,0,4,52,0,,,Florida St.,GardTa00
2002,1,Donte' Stallworth,13,WR,2012,0,0,4,39,115,0,0,0,0,0,20,98,0,321,4837,35,,,Tennessee,StalDo00
