Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2003,5,David Diehl,160,G,2013,0,1,11,67,164,0,0,0,0,0,,,0,,,0,,,Illinois,DiehDa21
2003,6,Willie Ponder,199,WR,2006,0,0,0,2,38,0,0,0,0,0,2,0,0,8,38,0,,,SE Missouri St.,PondWi00
2003,6,Frank Walker,207,DB,2011,0,0,1,14,107,0,0,0,0,0,,,0,,,0,9,,Tuskegee,WalkFr20
2003,6,David Tyree,211,WR,2009,0,1,0,5,83,0,0,0,0,0,1,-9,0,54,650,4,,,Syracuse,TyreDa00
2003,7,Charles Drake,240,DB,,0,0,0,,,,,,,,,,,,,,,,Michigan,-9999
2003,7,Wayne Lucier,249,G,2004,0,0,1,9,27,0,0,0,0,0,,,0,,,0,,,Colorado,LuciWa20
2003,7,Kevin Walter,255,WR,2012,0,0,6,37,152,0,0,0,0,0,13,82,0,356,4379,25,,,East. Michigan,WaltKe00
2002,1,Jeremy Shockey,14,TE,2011,1,4,10,48,136,0,0,0,0,0,1,6,0,547,6143,37,,,Miami (FL),ShocJe00
2002,2,Tim Carter,46,WR,2009,0,0,0,10,71,0,0,0,0,0,11,97,0,81,1090,4,,,Auburn,CartTi00
2002,3,Jeff Hatch,78,T,2003,0,0,0,2,4,0,0,0,0,0,,,0,,,0,,,Pennsylvania,HatcJe20
2002,5,Nick Greisen,152,LB,2008,0,0,2,21,98,0,0,0,0,0,,,0,,,0,1,4.0,Wisconsin,GreiNi20
2002,6,Wesly Mallard,188,LB,2006,0,0,0,3,59,0,0,0,0,0,,,0,,,0,,,Oregon,MallWe20
2002,7,Daryl Jones,226,WR,2004,0,0,0,1,15,0,0,0,0,0,1,4,0,8,90,0,,,Miami (FL),JoneDa02
2002,7,Quincy Monk,245,LB,2004,0,0,0,1,15,0,0,0,0,0,,,0,,,0,,,North Carolina,MonkQu20
2001,1,Will Allen,22,DB,2011,0,0,8,41,140,0,0,0,0,0,,,0,,,0,15,5.0,Syracuse,AlleWi20
2001,3,Will Peterson,78,DB,2010,0,0,3,23,97,0,0,0,0,0,,,0,,,0,8,,Western Illinois,PeteWi20
2001,4,Cedric Scott,114,DE,2002,0,0,0,1,13,0,0,0,0,0,,,0,,,0,,,Southern Miss,ScotCe20
2001,4,Jesse Palmer,125,QB,2003,0,0,0,1,8,63,120,562,3,4,5,20,0,,,0,,,Florida,PalmJe00
2001,5,John Markham,160,K,,0,0,0,,,,,,,,,,,,,,,,Vanderbilt,-9999
2001,5,Jonathan Carter,162,WR,2004,0,0,0,4,25,0,0,0,0,0,,,0,14,266,2,,,Troy,CartJo01
2001,7,Ross Kolodziej,230,DT,2007,0,0,1,12,54,0,0,0,0,0,,,0,,,0,,4.0,Wisconsin,KoloRo20
2000,1,Ron Dayne,11,RB,2007,0,0,1,23,96,0,0,0,0,0,983,3722,28,57,340,0,,,Wisconsin,DaynRo00
2000,2,Cornelius Griffin,42,DT,2009,0,0,9,58,146,0,0,0,0,0,,,0,,,0,2,29.0,Alabama,GrifCo20
2000,3,Ron Dixon,73,WR,2002,0,0,0,6,37,0,0,0,0,0,3,13,0,36,696,4,,,Lambuth,DixoRo00
2000,4,Brandon Short,105,LB,2006,0,0,5,32,100,0,0,0,0,0,,,0,,,0,2,9.5,Penn St.,ShorBr20
2000,5,Ralph Brown,140,DB,2009,0,0,0,12,129,0,0,0,0,0,,,0,,,0,6,1.0,Nebraska,BrowRa20
2000,6,Dhani Jones,177,LB,2010,0,0,9,54,157,0,0,0,0,0,,,0,,,0,5,9.5,Michigan,JoneDh20
2000,7,Jeremiah Parker,217,DE,2000,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,California,ParkJe21
1999,1,Luke Petitgout,19,T,2007,0,0,8,44,117,0,0,0,0,0,,,0,,,0,,,Notre Dame,PetiLu20
1999,2,Joe Montgomery,49,RB,2002,0,0,1,2,13,0,0,0,0,0,123,372,4,0,0,0,,,Ohio St.,MontJo00
1999,3,Dan Campbell,79,TE,2008,0,0,5,7,114,0,0,0,0,0,,,0,91,934,11,,,Texas A&M,CampDa00
1999,4,Sean Bennett,112,RB,2002,0,0,0,1,16,0,0,0,0,0,29,126,1,9,64,0,,,Northwestern,BennSe00
1999,5,Mike Rosenthal,149,T,2006,0,0,3,29,89,0,0,0,0,0,,,0,,,0,,,Notre Dame,RoseMi20
1999,6,Lyle West,189,DB,2003,0,0,0,4,51,0,0,0,0,0,,,0,,,0,,,San Jose St.,WestLy20
1999,6,Andre Weathers,205,DB,2000,0,0,0,1,10,0,0,0,0,0,,,0,,,0,1,,Michigan,WeatAn20
1999,7,Ryan Hale,225,DT,2000,0,0,0,2,25,0,0,0,0,0,,,0,,,0,,,Arkansas,HaleRy20
1999,7,O.J. Childress,231,LB,1999,0,0,0,0,4,0,0,0,0,0,,,0,,,0,,,Clemson,ChilO.20
1998,1,Shaun Williams,24,DB,2006,0,0,5,31,104,0,0,0,0,0,,,0,,,0,15,4.5,UCLA,WillSh20
1998,2,Joe Jurevicius,55,WR,2007,0,0,3,31,133,0,0,0,0,0,,,0,323,4119,29,,,Penn St.,JureJo00
1998,3,Brian Alford,70,WR,1999,0,0,0,0,4,0,0,0,0,0,,,0,2,18,1,,,Purdue,AlfoBr00
1998,5,Toby Myles,147,T,2001,0,0,0,1,11,0,0,0,0,0,,,0,,,0,,,Jackson St.,MyleTo20
