Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
1998,7,Antwaune Ponds,206,LB,1998,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Syracuse,PondAn20
1997,1,Kenard Lang,17,DE,2006,0,0,8,51,153,0,0,0,0,0,,,0,,,0,3,50.0,Miami (FL),LangKe20
1997,2,Greg Jones,51,LB,2002,0,0,1,16,82,0,0,0,0,0,,,0,,,0,1,6.0,Colorado,JoneGr20
1997,3,Derek Smith,80,LB,2008,0,0,11,59,174,0,0,0,0,0,,,0,,,0,4,13.5,Arizona St.,SmitDe21
1997,4,Albert Connell,115,WR,2001,0,0,2,24,61,0,0,0,0,0,3,17,0,150,2674,16,,,Texas A&M,ConnAl00
1997,5,Jamel Williams,132,DB,1999,0,0,0,2,35,0,0,0,0,0,,,0,,,0,,,Nebraska,WillJa22
1997,5,Keith Thibodeaux,140,DB,2001,0,0,0,4,54,0,0,0,0,0,,,0,,,0,2,,Northwestern St. (LA),ThibKe20
1997,5,Twan Russell,148,LB,2003,0,0,0,6,78,0,0,0,0,0,,,0,,,0,,,Miami (FL),RussTw20
1997,5,Brad Badger,162,G,2007,0,0,4,30,134,0,0,0,0,0,,,0,,,0,,,Stanford,BadgBr20
1996,1,Andre Johnson,30,T,1998,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Penn St.,JohnAn20
1996,4,Stephen Davis,102,RB,2006,0,3,6,56,143,0,0,0,0,0,1945,8052,65,179,1494,4,,,Auburn,DaviSt00
1996,5,Leomont Evans,138,DB,1999,0,0,2,13,59,0,0,0,0,0,,,0,,,0,3,1.0,Clemson,EvanLe20
1996,6,Kelvin Kinney,174,DE,1998,0,0,1,6,18,0,0,0,0,0,,,0,,,0,,1.0,Virginia St.,KinnKe20
1996,7,Jeremy Asher,215,LB,,0,0,0,,,,,,,,,,,,,,,,Oregon,-9999
