Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2006,6,Marvin Philip,201,C,,0,0,0,,,,,,,,,,,,,,,,California,-9999
2006,7,Cedric Humes,240,RB,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech,-9999
2005,1,Heath Miller,30,TE,2015,0,2,11,45,168,0,0,0,0,0,2,8,0,592,6569,45,,,Virginia,MillHe00
2005,2,Bryant McFadden,62,DB,2011,0,0,3,27,96,0,0,0,0,0,1,-2,0,,,0,9,4.0,Florida St.,McFaBr20
2005,3,Trai Essex,93,T,2012,0,0,1,19,76,0,0,0,0,0,,,0,,,0,,,Northwestern,EsseTr20
2005,4,Fred Gibson,131,WR,,0,0,0,,,,,,,,,,,,,,,,Georgia,-9999
2005,5,Rian Wallace,166,LB,2006,0,0,0,2,16,0,0,0,0,0,,,0,,,0,1,,Temple,WallRi20
2005,6,Chris Kemoeatu,204,G,2011,0,0,3,27,75,0,0,0,0,0,,,0,,,0,,,Utah,KemoCh20
2005,7,Shaun Nua,228,DE,,0,0,0,,,,,,,,,,,,,,,,BYU,-9999
2005,7,Noah Herron,244,RB,2006,0,0,0,3,23,0,0,0,0,0,85,273,3,29,211,2,,,Northwestern,HerrNo00
2004,1,Ben Roethlisberger,11,QB,2021,0,6,17,131,249,5440,8443,64088,418,211,515,1373,20,2,-12,0,,,Miami (OH),RoetBe00
2004,2,Ricardo Colclough,38,DB,2009,0,0,0,2,43,0,0,0,0,0,,,0,,,0,1,2.5,Tusculum,ColcRi20
2004,3,Max Starks,75,T,2013,0,0,6,44,125,0,0,0,0,0,,,0,0,0,0,,,Florida,StarMa21
2004,5,Nathaniel Adibi,145,DE,,0,0,0,,,,,,,,,,,,,,,,Virginia Tech,-9999
2004,6,Bo Lacy,177,T,,0,0,0,,,,,,,,,,,,,,,,Arkansas,-9999
2004,6,Matt Kranchick,194,TE,2005,0,0,0,0,8,0,0,0,0,0,,,0,1,6,0,,,Penn St.,KranMa00
2004,6,Drew Caylor,197,C,,0,0,0,,,,,,,,,,,,,,,,Stanford,-9999
2004,7,Eric Taylor,212,DT,2005,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Memphis,TaylEr20
2003,1,Troy Polamalu HOF,16,DB,2014,4,8,10,96,158,0,0,0,0,0,,,0,,,0,32,12.0,USC,PolaTr99
2003,2,Alonzo Jackson,59,LB,2005,0,0,0,2,18,0,0,0,0,0,,,0,,,0,,,Florida St.,JackAl23
2003,4,Ike Taylor,125,DB,2014,0,0,9,53,174,0,0,0,0,0,,,0,,,0,14,3.0,Louisiana,TaylIk20
2003,5,Brian St. Pierre,163,QB,2010,0,0,0,0,3,15,33,185,2,3,5,-1,0,,,0,,,Boston Col.,St.PBr20
2003,7,J.T. Wall,242,RB,,0,0,0,,,,,,,,,,,,,,,,Georgia,-9999
2002,1,Kendall Simmons,30,G,2009,0,0,5,35,84,0,0,0,0,0,,,0,,,0,,,Auburn,SimmKe20
2002,2,Antwaan Randle El,62,WR,2010,0,0,4,43,143,22,27,323,6,0,79,438,0,370,4467,15,,,Indiana,RandAn00
2002,3,Chris Hope,94,DB,2012,0,1,7,46,163,0,0,0,0,0,,,0,1,81,1,20,4.0,Florida St.,HopeCh21
2002,4,Larry Foote,128,LB,2014,0,0,8,62,187,0,0,0,0,0,,,0,,,0,4,25.0,Michigan,FootLa20
2002,5,Verron Haynes,166,RB,2009,0,0,0,9,68,0,0,0,0,0,174,738,3,61,449,2,,,Georgia,HaynVe00
2002,6,Lee Mays,202,WR,2006,0,0,0,2,49,0,0,0,0,0,,,0,11,154,0,,,Texas-El Paso,MaysLe00
2002,7,LaVar Glover,212,DB,2002,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Cincinnati,GlovLa20
2002,7,Brett Keisel,242,DE,2014,0,1,8,58,156,0,0,0,0,0,,,0,,,0,2,30.0,BYU,KeisBr20
2001,1,Casey Hampton,19,NT,2012,0,5,11,73,173,0,0,0,0,0,,,0,,,0,,9.0,Texas,HampCa00
2001,2,Kendrell Bell,39,LB,2007,0,1,5,40,90,0,0,0,0,0,,,0,,,0,1,20.5,Georgia,BellKe20
2001,4,Mathias Nkwenti,111,T,2003,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Temple,NkweMa20
2001,5,Chukky Okobi,146,C,2007,0,0,0,7,78,0,0,0,0,0,,,0,,,0,,,Purdue,OkobCh20
2001,6,Rodney Bailey,181,DE,2007,0,0,0,7,84,0,0,0,0,0,,,0,,,0,,9.5,Ohio St.,BailRo21
2001,6,Roger Knight,182,LB,2004,0,0,0,4,48,0,0,0,0,0,,,0,,,0,,,Wisconsin,KnigRo20
2001,7,Chris Taylor,218,WR,,0,0,0,,,,,,,,,,,,,,,,Texas A&M,TaylCh04
2000,1,Plaxico Burress,8,WR,2012,0,0,10,70,148,0,0,0,0,0,1,-7,0,553,8499,64,,,Michigan St.,BurrPl00
2000,2,Marvel Smith,38,T,2008,0,1,7,44,111,0,0,0,0,0,,,0,,,0,,,Arizona St.,SmitMa55
2000,3,Kendrick Clancy,72,DT,2009,0,0,3,24,109,0,0,0,0,0,,,0,,,0,1,5.5,Mississippi,ClanKe20
2000,3,Hank Poteat,77,DB,2009,0,0,1,16,110,0,0,0,0,0,,,0,,,0,4,3.0,Pittsburgh,PoteHa20
2000,4,Danny Farmer,103,WR,2002,0,0,0,5,33,0,0,0,0,0,,,0,43,611,1,,,UCLA,FarmDa00
