Year,Rnd,Player,Pick,Pos,To,AP1,PB,St,wAV,G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Int,Sk,College/Univ,-9999
2001,1,Ryan Pickett,29,DT,2014,0,0,13,58,207,0,0,0,0,0,,,0,,,0,,9.5,Ohio St.,PickRy20
2001,2,Tommy Polley,42,LB,2005,0,0,5,30,73,0,0,0,0,0,,,0,,,0,4,6.0,Florida St.,PollTo21
2001,3,Brian Allen,83,LB,2004,0,0,0,8,47,0,0,0,0,0,,,0,,,0,1,1.0,Florida St.,AlleBr21
2001,4,Milton Wynn,116,WR,2002,0,0,0,1,4,0,0,0,0,0,,,0,4,69,0,,,Washington St.,WynnMi00
2001,4,Brandon Manumaleuna,129,TE,2010,0,0,7,8,158,0,0,0,0,0,6,18,0,115,1008,13,,,Arizona,ManuBr00
2001,5,Jerametrius Butler,145,DB,2007,0,0,2,17,71,0,0,0,0,0,,,0,,,0,9,,Kansas St.,ButlJe20
2001,6,Francis St. Paul,197,WR,,0,0,0,,,,,,,,,,,,,,,,Northern Arizona,-9999
2000,1,Trung Canidate,31,RB,2003,0,0,1,11,46,0,0,0,0,0,240,1095,7,32,260,1,,,Arizona,CaniTr00
2000,2,Jacoby Shepherd,62,DB,2003,0,0,0,1,30,0,0,0,0,0,,,0,,,0,1,,Oklahoma St.,ShepJa20
2000,3,John St. Clair,94,T,2010,0,0,5,30,132,0,0,0,0,0,,,0,2,20,1,,,Virginia,St.CJo20
2000,4,Kaulana Noa,104,T,,0,0,0,,,,,,,,,,,,,,,,Hawaii,-9999
2000,5,Brian Young,139,DT,2008,0,0,6,39,123,0,0,0,0,0,,,0,,,0,1,22.5,Texas-El Paso,YounBr20
2000,6,Matt Bowen,198,DB,2006,0,0,1,13,77,0,0,0,0,0,,,0,,,0,4,2.0,Iowa,BoweMa20
2000,7,Andrew Kline,220,G,,0,0,0,,,,,,,,,,,,,,,,San Diego St.,-9999
1999,1,Torry Holt,6,WR,2009,1,7,11,99,173,0,0,0,0,0,11,57,0,920,13382,74,,,North Carolina St.,HoltTo00
1999,2,Dre' Bly,41,DB,2009,0,2,7,54,167,0,0,0,0,0,,,0,,,0,43,5.0,North Carolina,BlyxDr00
1999,3,Rich Coady,68,DB,2004,0,0,0,9,83,0,0,0,0,0,,,0,,,0,2,1.0,Texas A&M,CoadRi21
1999,4,Joe Germaine,101,QB,1999,0,0,0,1,3,9,16,136,1,2,3,0,0,,,0,,,Ohio St.,GermJo00
1999,5,Cameron Spikes,145,G,2004,0,0,2,13,63,0,0,0,0,0,,,0,,,0,,,Texas A&M,SpikCa20
1999,6,Lionel Barnes,176,DE,2004,0,0,0,3,27,0,0,0,0,0,,,0,,,0,,2.0,La-Monroe,BarnLi20
1999,7,Rodney Williams,252,P,2001,0,0,0,3,15,0,0,0,0,0,2,16,0,,,0,,,Georgia Tech,WillRo23
1998,1,Grant Wistrom,6,DE,2006,0,0,8,54,132,0,0,0,0,0,,,0,,,0,5,53.0,Nebraska,WistGr20
1998,2,Robert Holcombe,37,RB,2004,0,0,3,14,97,0,0,0,0,0,337,1141,11,69,573,3,,,Illinois,HolcRo00
1998,3,Leonard Little,65,DE,2009,1,1,7,52,147,0,0,0,0,0,,,0,,,0,2,87.5,Tennessee,LittLe00
1998,4,Az-Zahir Hakim,96,WR,2006,0,0,2,38,110,2,2,72,1,0,31,198,1,316,4191,28,,,San Diego St.,HakiAz00
1998,4,Roland Williams,98,TE,2005,0,0,5,9,94,0,0,0,0,0,,,0,114,1004,13,,,Syracuse,WillRo01
1998,5,Raymond Priester,129,RB,,0,0,0,,,,,,,,,,,,,,,,Clemson,-9999
1998,6,Glenn Rountree,159,G,,0,0,0,,,,,,,,,,,,,,,,Clemson,-9999
1998,7,Jason Chorak,236,DE,1998,0,0,0,0,8,0,0,0,0,0,,,0,,,0,,1.0,Washington,ChorJa20
1997,1,Orlando Pace HOF,1,T,2009,3,7,12,104,169,0,0,0,0,0,,,0,,,0,,,Ohio St.,PaceOr00
1997,2,Dexter McCleon,40,DB,2006,0,0,4,38,148,0,0,0,0,0,,,0,,,0,31,4.5,Clemson,McClDe21
1997,4,Ryan Tucker,112,T,2008,0,0,6,49,134,0,0,0,0,0,,,0,1,2,1,,,TCU,TuckRy20
1997,5,Taje Allen,158,DB,2002,0,0,0,6,79,0,0,0,0,0,,,0,,,0,2,0.5,Texas,AlleTa20
1997,6,Muadianvita Kazadi,179,LB,1997,0,0,0,1,12,0,0,0,0,0,,,0,,,0,,,Tulsa,KazaMu20
1997,7,Cedric White,215,DE,,0,0,0,,,,,,,,,,,,,,,,North Carolina A&T,-9999
1996,1,Lawrence Phillips,6,RB,1999,0,0,2,11,35,0,0,0,0,0,424,1453,14,34,219,1,,,Nebraska,PhilLa00
1996,1,Eddie Kennison,18,WR,2008,0,0,12,69,179,0,0,0,0,0,39,282,0,548,8345,42,,,LSU,KennEd00
1996,2,Tony Banks,42,QB,2005,0,0,5,43,96,1278,2356,15315,77,73,246,881,6,0,0,0,,,Michigan St.,BankTo00
1996,2,Ernie Conwell,59,TE,2006,0,0,7,17,125,0,0,0,0,0,15,81,2,203,2188,15,,,Washington,ConwEr00
1996,3,Jerald Moore,83,RB,2000,0,0,0,5,42,0,0,0,0,0,207,705,6,20,142,0,,,Oklahoma,MoorJe00
1996,4,Percell Gaskins,105,LB,1997,0,0,0,3,27,0,0,0,0,0,,,0,,,0,,,Kansas St.,GaskPe20
1996,5,Fred Miller,141,T,2008,0,0,10,62,192,0,0,0,0,0,,,0,,,0,,,Baylor,MillFr21
1996,6,Derrick Harris,175,RB,2001,0,0,2,1,44,0,0,0,0,0,17,43,0,17,81,2,,,Miami (FL),HarrDe00
1996,6,Hayward Clay,201,TE,1998,0,0,0,0,14,0,0,0,0,0,,,0,5,78,0,,,Texas A&M,ClayHa00
1996,7,Chuck Osborne,222,DT,1999,0,0,0,3,37,0,0,0,0,0,,,0,,,0,,2.0,Arizona,OsboCh20
1995,1,Kevin Carter,6,DE,2008,1,2,14,86,224,0,0,0,0,0,,,0,,,0,,104.5,Florida,CartKe00
1995,2,Zach Wiegert,38,G,2006,0,0,10,49,145,0,0,0,0,0,,,0,2,-2,0,,,Nebraska,WiegZa20
1995,2,Jesse James,62,C,1996,0,0,0,0,2,0,0,0,0,0,,,0,,,0,,,Mississippi St.,JameJe21
1995,3,Steve McLaughlin,82,K,1995,0,0,0,-1,8,0,0,0,0,0,,,0,,,0,,,Arizona,mclauste01
1995,4,Lovell Pinkney,115,TE,1995,0,0,0,0,8,0,0,0,0,0,,,0,1,13,0,,,Texas,PinkLo20
1995,5,Mike Scurlock,140,DB,1999,0,0,0,5,65,0,0,0,0,0,,,0,,,0,1,,Arizona,ScurMi20
1995,7,Gerald McBurrows,214,DB,2003,0,0,2,19,122,0,0,0,0,0,,,0,,,0,5,4.5,Kansas,McBuGe20
1995,7,Herman O'Berry,220,DB,1996,0,0,0,0,9,0,0,0,0,0,,,0,,,0,,,Oregon,OBerHe20
1995,7,Bronzell Miller,239,DE,1995,0,0,0,0,3,0,0,0,0,0,,,0,,,0,,,Utah,MillBr22
1995,7,J.T. Thomas,240,WR,1998,0,0,0,2,51,0,0,0,0,0,1,-1,0,34,400,0,,,Arizona St.,ThomJ.00
1994,1,Wayne Gandy,15,T,2008,0,0,13,68,219,0,0,0,0,0,,,0,,,0,,,Auburn,GandWa20
1994,2,Isaac Bruce HOF,33,WR,2009,0,4,13,101,223,3,8,81,0,1,25,139,0,1024,15208,91,,,Memphis,BrucIs00
1994,2,Toby Wright,49,DB,1999,0,0,3,17,59,0,0,0,0,0,1,9,0,,,0,7,2.0,Nebraska,WrigTo20
1994,2,Brad Ottis,56,DE,2000,0,0,1,11,81,0,0,0,0,0,,,0,,,0,,4.0,Wayne State (NE),OttiBr20
1994,3,Keith Lyle,71,DB,2002,0,0,6,36,136,0,0,0,0,0,5,47,0,,,0,31,5.0,Virginia,LyleKe20
1994,3,James Bostic,83,RB,1999,0,0,0,0,11,0,0,0,0,0,5,19,0,5,8,0,,,Auburn,BostJa00
1994,3,Ernest Jones,100,DT,1999,0,0,0,2,29,0,0,0,0,0,,,0,,,0,,3.5,Oregon,JoneEr20
1994,4,Chris Brantley,108,WR,1996,0,0,0,0,25,0,0,0,0,0,,,0,9,76,1,,,Rutgers,BranCh00
1994,6,Rickey Brady,167,TE,1994,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,Oklahoma,BradRi20
1994,6,Ronald Edwards,189,T,,0,0,0,,,,,,,,,,,,,,,,North Carolina A&T,-9999
1993,1,Jerome Bettis HOF,10,RB,2005,2,6,12,81,192,3,6,63,3,1,3479,13662,91,200,1449,3,,,Notre Dame,BettJe00
1993,2,Troy Drayton,39,TE,2000,0,0,6,21,122,0,0,0,0,0,2,11,0,243,2645,24,,,Penn St.,DrayTr00
1993,3,Russell White,73,RB,1993,0,0,0,0,5,0,0,0,0,0,2,10,0,0,0,0,,,California,WhitRu20
1993,5,Sean LaChapelle,122,WR,1996,0,0,1,4,22,0,0,0,0,0,,,0,29,445,2,,,UCLA,LaChSe00
1993,5,Chuck Belin,127,G,1996,0,0,0,3,21,0,0,0,0,0,,,0,,,0,,,Wisconsin,BeliCh20
1993,6,Deral Boykin,149,DB,1996,0,0,0,3,43,0,0,0,0,0,,,0,,,0,,,Louisville,BoykDe20
1993,7,Brad Fichtel,179,C,1994,0,0,0,0,1,0,0,0,0,0,,,0,,,0,,,East. Illinois,FichBr20
1993,8,Jeff Buffaloe,206,P,,0,0,0,,,,,,,,,,,,,,,,Memphis,-9999
1993,8,Maa Tanuvasa,209,DE,2001,0,0,3,28,82,0,0,0,0,0,,,0,,,0,,34.0,Hawaii,TanuMa20
